City,State,Year,Anti-Jewish,Anti-Islamic,Full,clean,lat,long
Putnam City Campus,OK,2015,0,0,Oklahoma,"putnam city campus, oklahoma",35.521446,-97.608652
Buncombe,NC,2010,0,0,North Carolina,"buncombe, north carolina",35.5931377,-82.4752757
Buncombe,NC,2011,0,1,North Carolina,"buncombe, north carolina",35.5931377,-82.4752757
Buncombe,NC,2012,0,0,North Carolina,"buncombe, north carolina",35.5931377,-82.4752757
Buncombe,NC,2013,0,0,North Carolina,"buncombe, north carolina",35.5931377,-82.4752757
Buncombe,NC,2014,0,0,North Carolina,"buncombe, north carolina",35.5931377,-82.4752757
Buncombe,NC,2015,0,0,North Carolina,"buncombe, north carolina",35.5931377,-82.4752757
Asheville,NC,2010,3,0,North Carolina,"asheville, north carolina",35.5950581,-82.5514869
Asheville,NC,2011,1,0,North Carolina,"asheville, north carolina",35.5950581,-82.5514869
Asheville,NC,2012,1,0,North Carolina,"asheville, north carolina",35.5950581,-82.5514869
Asheville,NC,2013,2,0,North Carolina,"asheville, north carolina",35.5950581,-82.5514869
Asheville,NC,2014,0,0,North Carolina,"asheville, north carolina",35.5950581,-82.5514869
Asheville,NC,2015,0,1,North Carolina,"asheville, north carolina",35.5950581,-82.5514869
East Carolina University,NC,2010,0,0,North Carolina,"east carolina university, north carolina",35.6055108,-77.3645653
East Carolina University,NC,2011,0,0,North Carolina,"east carolina university, north carolina",35.6055108,-77.3645653
East Carolina University,NC,2012,0,0,North Carolina,"east carolina university, north carolina",35.6055108,-77.3645653
East Carolina University,NC,2013,0,0,North Carolina,"east carolina university, north carolina",35.6055108,-77.3645653
East Carolina University,NC,2014,4,0,North Carolina,"east carolina university, north carolina",35.6055108,-77.3645653
East Carolina University,NC,2015,0,0,North Carolina,"east carolina university, north carolina",35.6055108,-77.3645653
Greenville,NC,2010,0,0,North Carolina,"greenville, north carolina",35.612661,-77.3663538
Greenville,NC,2011,0,0,North Carolina,"greenville, north carolina",35.612661,-77.3663538
Greenville,NC,2012,0,0,North Carolina,"greenville, north carolina",35.612661,-77.3663538
Greenville,NC,2013,0,0,North Carolina,"greenville, north carolina",35.612661,-77.3663538
Greenville,NC,2014,1,0,North Carolina,"greenville, north carolina",35.612661,-77.3663538
Greenville,NC,2015,0,0,North Carolina,"greenville, north carolina",35.612661,-77.3663538
Edmond,OK,2010,1,0,Oklahoma,"edmond, oklahoma",35.6528323,-97.4780954
Edmond,OK,2011,0,0,Oklahoma,"edmond, oklahoma",35.6528323,-97.4780954
Edmond,OK,2012,0,0,Oklahoma,"edmond, oklahoma",35.6528323,-97.4780954
Edmond,OK,2013,0,0,Oklahoma,"edmond, oklahoma",35.6528323,-97.4780954
Edmond,OK,2014,0,0,Oklahoma,"edmond, oklahoma",35.6528323,-97.4780954
Edmond,OK,2015,0,1,Oklahoma,"edmond, oklahoma",35.6528323,-97.4780954
Salisbury,NC,2010,0,0,North Carolina,"salisbury, north carolina",35.6709727,-80.4742261
Salisbury,NC,2011,0,1,North Carolina,"salisbury, north carolina",35.6709727,-80.4742261
Salisbury,NC,2012,1,0,North Carolina,"salisbury, north carolina",35.6709727,-80.4742261
Salisbury,NC,2013,0,0,North Carolina,"salisbury, north carolina",35.6709727,-80.4742261
Salisbury,NC,2014,0,0,North Carolina,"salisbury, north carolina",35.6709727,-80.4742261
Salisbury,NC,2015,0,0,North Carolina,"salisbury, north carolina",35.6709727,-80.4742261
Hickory,NC,2010,0,0,North Carolina,"hickory, north carolina",35.7344538,-81.3444573
Hickory,NC,2011,0,1,North Carolina,"hickory, north carolina",35.7344538,-81.3444573
Hickory,NC,2012,0,0,North Carolina,"hickory, north carolina",35.7344538,-81.3444573
Hickory,NC,2013,0,0,North Carolina,"hickory, north carolina",35.7344538,-81.3444573
Hickory,NC,2014,0,0,North Carolina,"hickory, north carolina",35.7344538,-81.3444573
Hickory,NC,2015,0,0,North Carolina,"hickory, north carolina",35.7344538,-81.3444573
Lauderdale,TN,2010,0,0,Tennessee,"lauderdale, tennessee",35.7838834,-89.6628111
Lauderdale,TN,2011,0,0,Tennessee,"lauderdale, tennessee",35.7838834,-89.6628111
Lauderdale,TN,2012,1,0,Tennessee,"lauderdale, tennessee",35.7838834,-89.6628111
Lauderdale,TN,2013,0,0,Tennessee,"lauderdale, tennessee",35.7838834,-89.6628111
Lauderdale,TN,2014,0,0,Tennessee,"lauderdale, tennessee",35.7838834,-89.6628111
Lauderdale,TN,2015,0,0,Tennessee,"lauderdale, tennessee",35.7838834,-89.6628111
Raleigh,NC,2010,0,0,North Carolina,"raleigh, north carolina",35.785514,-78.642669
Raleigh,NC,2011,0,0,North Carolina,"raleigh, north carolina",35.785514,-78.642669
Raleigh,NC,2012,0,0,North Carolina,"raleigh, north carolina",35.785514,-78.642669
Raleigh,NC,2013,0,0,North Carolina,"raleigh, north carolina",35.785514,-78.642669
Raleigh,NC,2014,0,2,North Carolina,"raleigh, north carolina",35.785514,-78.642669
Raleigh,NC,2015,0,3,North Carolina,"raleigh, north carolina",35.785514,-78.642669
Roane,TN,2010,0,0,Tennessee,"roane, tennessee",35.836117,-84.564147
Roane,TN,2011,0,0,Tennessee,"roane, tennessee",35.836117,-84.564147
Roane,TN,2012,0,0,Tennessee,"roane, tennessee",35.836117,-84.564147
Roane,TN,2013,0,0,Tennessee,"roane, tennessee",35.836117,-84.564147
Roane,TN,2014,0,0,Tennessee,"roane, tennessee",35.836117,-84.564147
Roane,TN,2015,1,0,Tennessee,"roane, tennessee",35.836117,-84.564147
Middle Tennessee State U,TN,2010,0,0,Tennessee,"middle tennessee state u, tennessee",35.8486229,-86.3669155
Middle Tennessee State U,TN,2011,0,0,Tennessee,"middle tennessee state u, tennessee",35.8486229,-86.3669155
Middle Tennessee State U,TN,2012,0,0,Tennessee,"middle tennessee state u, tennessee",35.8486229,-86.3669155
Middle Tennessee State U,TN,2013,0,0,Tennessee,"middle tennessee state u, tennessee",35.8486229,-86.3669155
Middle Tennessee State U,TN,2014,0,3,Tennessee,"middle tennessee state u, tennessee",35.8486229,-86.3669155
Middle Tennessee State U,TN,2015,0,0,Tennessee,"middle tennessee state u, tennessee",35.8486229,-86.3669155
Chapel Hill,NC,2010,0,0,North Carolina,"chapel hill, north carolina",35.9131996,-79.0558445
Chapel Hill,NC,2011,0,0,North Carolina,"chapel hill, north carolina",35.9131996,-79.0558445
Chapel Hill,NC,2012,1,0,North Carolina,"chapel hill, north carolina",35.9131996,-79.0558445
Chapel Hill,NC,2013,0,0,North Carolina,"chapel hill, north carolina",35.9131996,-79.0558445
Chapel Hill,NC,2014,0,0,North Carolina,"chapel hill, north carolina",35.9131996,-79.0558445
Chapel Hill,NC,2015,0,0,North Carolina,"chapel hill, north carolina",35.9131996,-79.0558445
Williamson,TN,2010,0,0,Tennessee,"williamson, tennessee",35.9179271,-86.8621827
Williamson,TN,2011,0,0,Tennessee,"williamson, tennessee",35.9179271,-86.8621827
Williamson,TN,2012,0,0,Tennessee,"williamson, tennessee",35.9179271,-86.8621827
Williamson,TN,2013,0,0,Tennessee,"williamson, tennessee",35.9179271,-86.8621827
Williamson,TN,2014,0,0,Tennessee,"williamson, tennessee",35.9179271,-86.8621827
Williamson,TN,2015,1,0,Tennessee,"williamson, tennessee",35.9179271,-86.8621827
Franklin,TN,2010,0,0,Tennessee,"franklin, tennessee",35.9250637,-86.8688899
Franklin,TN,2011,1,0,Tennessee,"franklin, tennessee",35.9250637,-86.8688899
Franklin,TN,2012,0,0,Tennessee,"franklin, tennessee",35.9250637,-86.8688899
Franklin,TN,2013,0,0,Tennessee,"franklin, tennessee",35.9250637,-86.8688899
Franklin,TN,2014,0,0,Tennessee,"franklin, tennessee",35.9250637,-86.8688899
Franklin,TN,2015,0,0,Tennessee,"franklin, tennessee",35.9250637,-86.8688899
Knoxville,TN,2010,0,0,Tennessee,"knoxville, tennessee",35.96068,-83.92103
Knoxville,TN,2011,1,1,Tennessee,"knoxville, tennessee",35.96068,-83.92103
Knoxville,TN,2012,0,1,Tennessee,"knoxville, tennessee",35.96068,-83.92103
Knoxville,TN,2013,0,0,Tennessee,"knoxville, tennessee",35.96068,-83.92103
Knoxville,TN,2014,0,1,Tennessee,"knoxville, tennessee",35.96068,-83.92103
Knoxville,TN,2015,0,1,Tennessee,"knoxville, tennessee",35.96068,-83.92103
Knox,TN,2010,1,0,Tennessee,"knox, tennessee",35.9874629,-83.9419784
Knox,TN,2011,0,0,Tennessee,"knox, tennessee",35.9874629,-83.9419784
Knox,TN,2012,0,0,Tennessee,"knox, tennessee",35.9874629,-83.9419784
Knox,TN,2013,0,0,Tennessee,"knox, tennessee",35.9874629,-83.9419784
Knox,TN,2014,0,0,Tennessee,"knox, tennessee",35.9874629,-83.9419784
Knox,TN,2015,0,0,Tennessee,"knox, tennessee",35.9874629,-83.9419784
Durham,NC,2010,0,0,North Carolina,"durham, north carolina",35.995424,-78.896441
Durham,NC,2011,0,0,North Carolina,"durham, north carolina",35.995424,-78.896441
Durham,NC,2012,0,1,North Carolina,"durham, north carolina",35.995424,-78.896441
Durham,NC,2013,0,0,North Carolina,"durham, north carolina",35.995424,-78.896441
Durham,NC,2014,0,0,North Carolina,"durham, north carolina",35.995424,-78.896441
Durham,NC,2015,0,1,North Carolina,"durham, north carolina",35.995424,-78.896441
Oak Ridge,TN,2010,0,0,Tennessee,"oak ridge, tennessee",36.0103561,-84.2696449
Oak Ridge,TN,2011,2,0,Tennessee,"oak ridge, tennessee",36.0103561,-84.2696449
Oak Ridge,TN,2012,0,0,Tennessee,"oak ridge, tennessee",36.0103561,-84.2696449
Oak Ridge,TN,2013,0,0,Tennessee,"oak ridge, tennessee",36.0103561,-84.2696449
Oak Ridge,TN,2014,0,0,Tennessee,"oak ridge, tennessee",36.0103561,-84.2696449
Oak Ridge,TN,2015,0,0,Tennessee,"oak ridge, tennessee",36.0103561,-84.2696449
Kill Devil Hills,NC,2010,0,0,North Carolina,"kill devil hills, north carolina",36.0307226,-75.6760101
Kill Devil Hills,NC,2011,1,0,North Carolina,"kill devil hills, north carolina",36.0307226,-75.6760101
Kill Devil Hills,NC,2012,0,0,North Carolina,"kill devil hills, north carolina",36.0307226,-75.6760101
Kill Devil Hills,NC,2013,0,0,North Carolina,"kill devil hills, north carolina",36.0307226,-75.6760101
Kill Devil Hills,NC,2014,0,0,North Carolina,"kill devil hills, north carolina",36.0307226,-75.6760101
Kill Devil Hills,NC,2015,0,0,North Carolina,"kill devil hills, north carolina",36.0307226,-75.6760101
Henderson,NV,2010,1,0,Nevada,"henderson, nevada",36.031234,-114.981509
Henderson,NV,2011,0,0,Nevada,"henderson, nevada",36.031234,-114.981509
Henderson,NV,2012,0,0,Nevada,"henderson, nevada",36.031234,-114.981509
Henderson,NV,2013,0,0,Nevada,"henderson, nevada",36.031234,-114.981509
Henderson,NV,2014,0,0,Nevada,"henderson, nevada",36.031234,-114.981509
Henderson,NV,2015,0,0,Nevada,"henderson, nevada",36.031234,-114.981509
Greensboro,NC,2010,0,0,North Carolina,"greensboro, north carolina",36.068992,-79.794699
Greensboro,NC,2011,0,0,North Carolina,"greensboro, north carolina",36.068992,-79.794699
Greensboro,NC,2012,1,0,North Carolina,"greensboro, north carolina",36.068992,-79.794699
Greensboro,NC,2013,0,0,North Carolina,"greensboro, north carolina",36.068992,-79.794699
Greensboro,NC,2014,0,0,North Carolina,"greensboro, north carolina",36.068992,-79.794699
Greensboro,NC,2015,1,1,North Carolina,"greensboro, north carolina",36.068992,-79.794699
Univ Of Nevada:Las Vegas,NV,2010,1,1,Nevada,"univ of nevada:las vegas, nevada",36.107043,-115.1423749
Univ Of Nevada:Las Vegas,NV,2011,1,0,Nevada,"univ of nevada:las vegas, nevada",36.107043,-115.1423749
Univ Of Nevada:Las Vegas,NV,2012,0,0,Nevada,"univ of nevada:las vegas, nevada",36.107043,-115.1423749
Univ Of Nevada:Las Vegas,NV,2013,0,0,Nevada,"univ of nevada:las vegas, nevada",36.107043,-115.1423749
Univ Of Nevada:Las Vegas,NV,2014,0,0,Nevada,"univ of nevada:las vegas, nevada",36.107043,-115.1423749
Univ Of Nevada:Las Vegas,NV,2015,0,0,Nevada,"univ of nevada:las vegas, nevada",36.107043,-115.1423749
Forsyth,NC,2010,1,0,North Carolina,"forsyth, north carolina",36.1200003,-80.1875065
Forsyth,NC,2011,0,0,North Carolina,"forsyth, north carolina",36.1200003,-80.1875065
Forsyth,NC,2012,0,0,North Carolina,"forsyth, north carolina",36.1200003,-80.1875065
Forsyth,NC,2013,0,0,North Carolina,"forsyth, north carolina",36.1200003,-80.1875065
Forsyth,NC,2014,1,1,North Carolina,"forsyth, north carolina",36.1200003,-80.1875065
Forsyth,NC,2015,0,0,North Carolina,"forsyth, north carolina",36.1200003,-80.1875065
Las Vegas Metro Pd,NV,2010,11,0,Nevada,"las vegas metro pd, nevada",36.1273364,-115.1467141
Las Vegas Metro Pd,NV,2011,5,0,Nevada,"las vegas metro pd, nevada",36.1273364,-115.1467141
Las Vegas Metro Pd,NV,2012,8,1,Nevada,"las vegas metro pd, nevada",36.1273364,-115.1467141
Las Vegas Metro Pd,NV,2013,7,1,Nevada,"las vegas metro pd, nevada",36.1273364,-115.1467141
Las Vegas Metro Pd,NV,2014,0,0,Nevada,"las vegas metro pd, nevada",36.1273364,-115.1467141
Las Vegas Metro Pd,NV,2015,1,1,Nevada,"las vegas metro pd, nevada",36.1273364,-115.1467141
Rutherford,TN,2010,0,2,Tennessee,"rutherford, tennessee",36.1275673,-88.9858988
Rutherford,TN,2011,0,0,Tennessee,"rutherford, tennessee",36.1275673,-88.9858988
Rutherford,TN,2012,1,0,Tennessee,"rutherford, tennessee",36.1275673,-88.9858988
Rutherford,TN,2013,0,0,Tennessee,"rutherford, tennessee",36.1275673,-88.9858988
Rutherford,TN,2014,0,0,Tennessee,"rutherford, tennessee",36.1275673,-88.9858988
Rutherford,TN,2015,0,0,Tennessee,"rutherford, tennessee",36.1275673,-88.9858988
Nashville Metropolitan,TN,2010,0,0,Tennessee,"nashville metropolitan, tennessee",36.1290205,-86.8403739
Nashville Metropolitan,TN,2011,0,0,Tennessee,"nashville metropolitan, tennessee",36.1290205,-86.8403739
Nashville Metropolitan,TN,2012,0,0,Tennessee,"nashville metropolitan, tennessee",36.1290205,-86.8403739
Nashville Metropolitan,TN,2013,0,0,Tennessee,"nashville metropolitan, tennessee",36.1290205,-86.8403739
Nashville Metropolitan,TN,2014,0,0,Tennessee,"nashville metropolitan, tennessee",36.1290205,-86.8403739
Nashville Metropolitan,TN,2015,1,1,Tennessee,"nashville metropolitan, tennessee",36.1290205,-86.8403739
Vanderbilt University,TN,2010,0,0,Tennessee,"vanderbilt university, tennessee",36.1447034,-86.8026551
Vanderbilt University,TN,2011,0,0,Tennessee,"vanderbilt university, tennessee",36.1447034,-86.8026551
Vanderbilt University,TN,2012,0,0,Tennessee,"vanderbilt university, tennessee",36.1447034,-86.8026551
Vanderbilt University,TN,2013,1,0,Tennessee,"vanderbilt university, tennessee",36.1447034,-86.8026551
Vanderbilt University,TN,2014,0,0,Tennessee,"vanderbilt university, tennessee",36.1447034,-86.8026551
Vanderbilt University,TN,2015,2,0,Tennessee,"vanderbilt university, tennessee",36.1447034,-86.8026551
Tulsa,OK,2010,0,0,Oklahoma,"tulsa, oklahoma",36.14974,-95.993329
Tulsa,OK,2011,0,0,Oklahoma,"tulsa, oklahoma",36.14974,-95.993329
Tulsa,OK,2012,0,1,Oklahoma,"tulsa, oklahoma",36.14974,-95.993329
Tulsa,OK,2013,0,0,Oklahoma,"tulsa, oklahoma",36.14974,-95.993329
Tulsa,OK,2014,0,0,Oklahoma,"tulsa, oklahoma",36.14974,-95.993329
Tulsa,OK,2015,0,0,Oklahoma,"tulsa, oklahoma",36.14974,-95.993329
Cookeville,TN,2010,0,0,Tennessee,"cookeville, tennessee",36.162839,-85.5016423
Cookeville,TN,2011,0,0,Tennessee,"cookeville, tennessee",36.162839,-85.5016423
Cookeville,TN,2012,0,0,Tennessee,"cookeville, tennessee",36.162839,-85.5016423
Cookeville,TN,2013,0,0,Tennessee,"cookeville, tennessee",36.162839,-85.5016423
Cookeville,TN,2014,0,0,Tennessee,"cookeville, tennessee",36.162839,-85.5016423
Cookeville,TN,2015,0,1,Tennessee,"cookeville, tennessee",36.162839,-85.5016423
Nashville,TN,2010,0,0,Tennessee,"nashville, tennessee",36.167843,-86.778159
Nashville,TN,2011,0,4,Tennessee,"nashville, tennessee",36.167843,-86.778159
Nashville,TN,2012,0,0,Tennessee,"nashville, tennessee",36.167843,-86.778159
Nashville,TN,2013,0,0,Tennessee,"nashville, tennessee",36.167843,-86.778159
Nashville,TN,2014,0,0,Tennessee,"nashville, tennessee",36.167843,-86.778159
Nashville,TN,2015,0,0,Tennessee,"nashville, tennessee",36.167843,-86.778159
North Las Vegas,NV,2010,0,1,Nevada,"north las vegas, nevada",36.20051,-115.118878
North Las Vegas,NV,2011,0,0,Nevada,"north las vegas, nevada",36.20051,-115.118878
North Las Vegas,NV,2012,1,0,Nevada,"north las vegas, nevada",36.20051,-115.118878
North Las Vegas,NV,2013,0,0,Nevada,"north las vegas, nevada",36.20051,-115.118878
North Las Vegas,NV,2014,0,0,Nevada,"north las vegas, nevada",36.20051,-115.118878
North Las Vegas,NV,2015,0,0,Nevada,"north las vegas, nevada",36.20051,-115.118878
Tulare,CA,2010,0,0,California,"tulare, california",36.2077288,-119.3473379
Tulare,CA,2011,0,0,California,"tulare, california",36.2077288,-119.3473379
Tulare,CA,2012,1,0,California,"tulare, california",36.2077288,-119.3473379
Tulare,CA,2013,0,0,California,"tulare, california",36.2077288,-119.3473379
Tulare,CA,2014,0,0,California,"tulare, california",36.2077288,-119.3473379
Tulare,CA,2015,0,0,California,"tulare, california",36.2077288,-119.3473379
East Tennessee State Uni,TN,2010,0,0,Tennessee,"east tennessee state uni, tennessee",36.3025374,-82.3701933
East Tennessee State Uni,TN,2011,0,0,Tennessee,"east tennessee state uni, tennessee",36.3025374,-82.3701933
East Tennessee State Uni,TN,2012,0,0,Tennessee,"east tennessee state uni, tennessee",36.3025374,-82.3701933
East Tennessee State Uni,TN,2013,0,0,Tennessee,"east tennessee state uni, tennessee",36.3025374,-82.3701933
East Tennessee State Uni,TN,2014,0,0,Tennessee,"east tennessee state uni, tennessee",36.3025374,-82.3701933
East Tennessee State Uni,TN,2015,1,0,Tennessee,"east tennessee state uni, tennessee",36.3025374,-82.3701933
Oxford,NC,2010,0,1,North Carolina,"oxford, north carolina",36.3107004,-78.5908345
Oxford,NC,2011,0,0,North Carolina,"oxford, north carolina",36.3107004,-78.5908345
Oxford,NC,2012,0,0,North Carolina,"oxford, north carolina",36.3107004,-78.5908345
Oxford,NC,2013,0,0,North Carolina,"oxford, north carolina",36.3107004,-78.5908345
Oxford,NC,2014,0,0,North Carolina,"oxford, north carolina",36.3107004,-78.5908345
Oxford,NC,2015,0,0,North Carolina,"oxford, north carolina",36.3107004,-78.5908345
Stewart,TN,2010,0,1,Tennessee,"stewart, tennessee",36.3206104,-87.8414143
Stewart,TN,2011,0,0,Tennessee,"stewart, tennessee",36.3206104,-87.8414143
Stewart,TN,2012,0,0,Tennessee,"stewart, tennessee",36.3206104,-87.8414143
Stewart,TN,2013,0,0,Tennessee,"stewart, tennessee",36.3206104,-87.8414143
Stewart,TN,2014,0,0,Tennessee,"stewart, tennessee",36.3206104,-87.8414143
Stewart,TN,2015,0,0,Tennessee,"stewart, tennessee",36.3206104,-87.8414143
Goodlettsville,TN,2010,0,0,Tennessee,"goodlettsville, tennessee",36.3231066,-86.7133302
Goodlettsville,TN,2011,0,0,Tennessee,"goodlettsville, tennessee",36.3231066,-86.7133302
